OrderId,Customer,Amount,Currency,TradeDate,IsActive,Region
O02242,Umbrella,"4,201.26",USD,28/01/2026,Y,EU
O02243,Initech,"3,374.02",CHF,20/07/2026,N,EU
O02244,ACME,"3,809.88",EUR,19/05/2026,Y,EU
O02245,ACME,"3,511.36",CHF,15/01/2026,N,US
O02246,HOOLI,"3,260.88",CHF,19/05/2026,N,US
O02247,Umbrella,"3,726.22",CHF,27/09/2026,Y,EU
O02248,HOOLI,"4,783.68",USD,13/04/2026,Y,EU
O02249,ACME,"2,720.44",EUR,19/05/2026,Y,US
O02250,Initech,"3,721.92",EUR,21/02/2026,Y,EU
O02251,ACME,"2,622.36",USD,20/02/2026,N,EU
O02252,Globex,"4,708.92",USD,21/08/2026,Y,US
O02253,INITECH,"1,438.60",EUR,10/08/2026,Y,EU
O02254,Umbrella,981.46,EUR,12/03/2026,Y,EU
O02255,ACME,"2,781.74",EUR,11/09/2026,N,EU
O02256,Globex,900.97,EUR,25/03/2026,Y,US
O02257,Hooli,942.99,CHF,15/08/2026,N,US
O02258,Hooli,758.31,EUR,25/03/2026,N,EU
O02259,HOOLI,"1,484.82",CHF,19/01/2026,N,US
O02260,ACME,"2,302.02",EUR,20/03/2026,N,EU
O02261,HOOLI,"2,777.18",CHF,12/06/2026,Y,EU
O02262,INITECH,"3,533.52",EUR,15/06/2026,Y,EU
O02263,ACME,"2,509.17",EUR,26/06/2026,Y,US
O02264,ACME,"2,888.68",EUR,19/04/2026,Y,US
O02265,ACME,"2,947.92",USD,27/06/2026,Y,US
O02266,INITECH,969.57,CHF,26/03/2026,Y,EU
O02267,ACME,"4,041.62",EUR,17/02/2026,N,EU
O02268,Initech,"2,082.36",CHF,23/04/2026,Y,US
O02269,HOOLI,"1,268.93",USD,17/05/2026,Y,US
O02270,Umbrella,"1,283.44",CHF,12/05/2026,N,EU
O02271,ACME,"2,060.71",EUR,27/04/2026,N,EU
O02272,Umbrella,"2,680.20",USD,19/07/2026,N,EU
O02273,ACME,"2,157.37",USD,24/05/2026,N,US
O02274,GLOBEX,"3,033.37",EUR,25/08/2026,Y,EU
O02275,HOOLI,"2,309.32",USD,16/01/2026,Y,EU
O02276,GLOBEX,"2,504.33",USD,11/05/2026,Y,EU
O02277,Initech,467.56,EUR,14/03/2026,Y,US
O02278,Globex,"2,663.38",CHF,10/02/2026,N,EU
O02279,INITECH,"3,189.14",USD,17/04/2026,N,US
O02280,INITECH,"2,439.27",EUR,21/04/2026,Y,EU
O02281,Umbrella,246.30,CHF,12/01/2026,Y,US
O02282,Umbrella,"2,139.63",EUR,19/09/2026,N,EU
O02283,UMBRELLA,"2,321.55",EUR,28/07/2026,N,EU
O02284,HOOLI,"4,762.41",EUR,16/03/2026,N,US
O02285,ACME,"4,238.80",EUR,28/06/2026,N,US
O02286,Hooli,"1,234.52",USD,20/08/2026,N,US
O02287,Initech,"1,755.94",USD,19/03/2026,N,EU
O02288,Hooli,"4,808.80",EUR,10/04/2026,N,EU
O02289,Umbrella,"1,801.07",EUR,23/02/2026,Y,US
O02290,HOOLI,"4,331.45",USD,10/07/2026,N,US
O02291,HOOLI,777.49,USD,11/06/2026,Y,EU
O02292,Globex,"1,127.98",CHF,20/07/2026,Y,EU
O02293,ACME,"1,039.27",CHF,18/06/2026,Y,EU
O02294,Initech,631.29,USD,22/07/2026,N,EU
O02295,Globex,"4,727.31",CHF,16/05/2026,N,US
O02296,ACME,"3,779.06",USD,19/06/2026,Y,US
O02297,Umbrella,"2,981.54",CHF,22/08/2026,Y,US
O02298,Globex,"4,679.52",EUR,20/03/2026,N,US
O02299,Initech,"3,868.09",USD,12/09/2026,Y,US
O02300,Umbrella,"4,711.90",EUR,15/05/2026,Y,EU
O02301,Hooli,"2,795.01",CHF,15/05/2026,Y,EU
O02302,Umbrella,367.85,CHF,28/07/2026,Y,EU
O02303,ACME,"1,923.20",CHF,14/04/2026,N,US
O02304,Hooli,"1,009.85",EUR,27/08/2026,N,EU
O02305,ACME,"4,971.55",CHF,13/06/2026,Y,EU
O02306,Globex,"2,375.93",CHF,28/06/2026,Y,EU
O02307,ACME,"4,537.68",USD,27/06/2026,N,US
O02308,GLOBEX,"2,629.32",EUR,22/07/2026,N,US
O02309,GLOBEX,"2,617.08",USD,18/08/2026,Y,EU
O02310,ACME,"4,017.35",EUR,24/05/2026,N,EU
O02311,ACME,"3,521.05",USD,20/08/2026,N,US
O02312,ACME,"2,986.30",EUR,22/06/2026,Y,US
O02313,ACME,"1,028.06",CHF,14/06/2026,N,EU
O02314,ACME,"3,158.30",USD,27/05/2026,N,US
O02315,ACME,"1,731.18",CHF,17/03/2026,Y,EU
O02316,Hooli,"3,257.12",GBP,27/02/2026,N,US
O02317,Globex,"2,702.99",EUR,20/08/2026,N,US
O02318,Globex,"3,368.29",USD,19/06/2026,Y,EU
O02319,ACME,"1,557.08",EUR,25/09/2026,Y,EU
O02320,Hooli,"1,423.82",EUR,12/08/2026,N,US
O02321,Initech,"4,151.50",EUR,17/09/2026,Y,US
O02322,ACME,"2,421.38",EUR,17/09/2026,Y,EU
O02323,Globex,"4,501.08",EUR,26/07/2026,N,EU
O02324,Initech,"2,492.95",USD,15/08/2026,Y,EU
O02325,Umbrella,"2,711.59",CHF,16/04/2026,N,EU
O02326,Hooli,820.73,USD,10/06/2026,Y,EU
O02327,Hooli,"2,511.43",EUR,16/01/2026,Y,EU
O02328,GLOBEX,"1,418.66",CHF,12/06/2026,Y,US
O02329,ACME,79.16,USD,21/02/2026,N,US
O02330,UMBRELLA,"1,637.24",EUR,27/01/2026,N,US
O02331,Hooli,387.03,CHF,14/07/2026,N,EU
O02332,Umbrella,"3,724.95",EUR,24/09/2026,N,US
O02333,ACME,"3,506.17",USD,26/03/2026,Y,EU
O02334,ACME,87.06,EUR,26/02/2026,Y,US
O02335,Globex,"4,249.29",USD,27/09/2026,Y,EU
O02336,Initech,"4,568.86",EUR,18/09/2026,Y,US
O02337,UMBRELLA,"3,276.38",USD,25/02/2026,N,EU
O02338,Hooli,"2,839.78",EUR,24/08/2026,Y,EU
O02339,GLOBEX,"1,627.37",USD,24/01/2026,N,US
O02340,ACME,"1,500.60",CHF,26/05/2026,Y,EU
O02341,GLOBEX,"2,943.31",USD,20/01/2026,N,US
O02342,Hooli,778.51,CHF,12/05/2026,N,EU
O02343,Hooli,"4,143.37",USD,12/07/2026,N,EU
O02344,Umbrella,613.54,CHF,15/06/2026,N,US
O02345,Initech,659.74,EUR,24/08/2026,N,EU
O02346,Initech,"1,460.43",CHF,16/04/2026,Y,US
O02347,Initech,"2,661.71",CHF,22/09/2026,Y,US
O02348,INITECH,"3,148.74",EUR,17/04/2026,N,EU
O02349,ACME,"3,973.93",EUR,18/09/2026,N,US
O02350,ACME,"2,272.94",CHF,27/05/2026,Y,US
O02351,ACME,"2,070.52",USD,17/04/2026,Y,EU
O02352,Umbrella,"2,650.27",USD,21/08/2026,Y,EU
O02353,Initech,"1,268.04",EUR,15/07/2026,N,EU
O02354,Globex,553.17,EUR,13/05/2026,N,US
O02355,Hooli,930.52,USD,23/08/2026,N,US
O02356,ACME,"3,894.83",CHF,27/04/2026,Y,US
O02357,GLOBEX,"4,415.78",USD,28/03/2026,Y,US
O02358,Initech,"1,602.61",CHF,13/04/2026,Y,EU
O02359,Initech,236.32,CHF,17/01/2026,Y,EU
O02360,INITECH,"3,470.14",EUR,11/08/2026,Y,US
O02361,Globex,"1,567.43",EUR,14/03/2026,Y,EU
O02362,HOOLI,669.04,USD,21/09/2026,N,US
O02363,HOOLI,"3,767.30",EUR,12/08/2026,Y,EU
O02364,INITECH,"2,298.44",CHF,24/03/2026,N,EU
O02365,Umbrella,"3,561.13",USD,28/04/2026,N,EU
O02366,INITECH,"1,702.46",USD,12/01/2026,Y,EU
O02367,Umbrella,"1,340.60",EUR,28/01/2026,Y,EU
O02368,Globex,"1,608.50",EUR,10/03/2026,N,US
O02369,ACME,"1,007.99",EUR,13/03/2026,Y,EU
O02370,Initech,"3,362.81",USD,11/09/2026,N,US
O02371,ACME,"4,747.05",EUR,12/03/2026,Y,US
O02372,Hooli,"4,591.14",EUR,20/06/2026,N,US
O02373,HOOLI,"2,350.27",CHF,24/07/2026,N,EU
O02374,Initech,"2,083.24",USD,25/04/2026,Y,US
O02375,Hooli,"4,575.73",USD,26/05/2026,Y,EU
O02376,Umbrella,"2,416.22",USD,27/07/2026,N,EU
O02377,Umbrella,"1,572.82",CHF,11/01/2026,Y,US
O02378,Hooli,"3,761.44",EUR,28/03/2026,Y,EU
O02379,ACME,"4,493.28",EUR,27/04/2026,N,US
O02380,UMBRELLA,196.75,EUR,18/02/2026,Y,EU
O02381,INITECH,"2,497.78",USD,23/01/2026,N,EU
O02382,Hooli,"1,690.92",USD,10/02/2026,Y,US
O02383,Hooli,"1,017.76",CHF,16/03/2026,Y,EU
O02384,Umbrella,272.79,CHF,28/03/2026,N,EU
O02385,Initech,326.21,CHF,20/06/2026,N,US
O02386,HOOLI,886.62,CHF,22/02/2026,Y,EU
O02387,ACME,"4,342.84",USD,19/01/2026,N,EU
O02388,ACME,"3,977.57",USD,26/04/2026,N,US
O02389,GLOBEX,"4,242.67",EUR,15/07/2026,N,US
O02390,UMBRELLA,"2,534.95",EUR,11/03/2026,Y,EU
O02391,Globex,"2,381.50",EUR,27/02/2026,N,EU
O02392,Globex,278.33,EUR,15/03/2026,N,US
O02393,UMBRELLA,745.62,USD,21/01/2026,Y,EU
O02394,UMBRELLA,"4,966.97",CHF,24/05/2026,N,US
O02395,ACME,"4,986.16",CHF,16/08/2026,N,EU
O02396,Umbrella,"2,805.36",USD,13/03/2026,Y,US
O02397,ACME,"4,151.89",CHF,27/02/2026,Y,EU
O02398,ACME,516.43,EUR,21/06/2026,N,EU
O02399,INITECH,"1,250.40",EUR,17/08/2026,Y,EU
O02400,Umbrella,"3,882.68",CHF,26/03/2026,N,US
O02401,Hooli,"1,781.26",USD,26/09/2026,Y,US
O02402,Globex,"4,790.22",USD,17/02/2026,N,US
O02403,Hooli,"2,576.22",EUR,17/07/2026,N,US
O02404,Umbrella,763.37,USD,16/07/2026,N,EU
O02405,Globex,"3,566.82",CHF,10/06/2026,N,US
O02406,Initech,"3,241.44",USD,11/02/2026,N,US
O02407,Hooli,996.10,USD,18/08/2026,N,EU
O02408,ACME,"4,755.31",EUR,26/06/2026,N,EU
O02409,Umbrella,"3,231.29",CHF,13/04/2026,Y,US
O02410,Initech,285.28,CHF,26/03/2026,Y,US
O02411,Hooli,"1,575.49",USD,23/06/2026,N,US
O02412,Globex,410.98,CHF,17/07/2026,Y,EU
O02413,Hooli,"4,244.10",EUR,19/09/2026,Y,US
O02414,Hooli,"1,290.22",CHF,24/05/2026,Y,US
O02415,Globex,"2,011.98",CHF,18/08/2026,Y,US
O02416,Initech,"3,385.95",USD,22/01/2026,N,US
O02417,Hooli,"1,382.11",EUR,19/01/2026,N,US
O02418,Umbrella,116.51,CHF,19/09/2026,Y,US
O02419,Initech,632.36,CHF,19/08/2026,N,US
O02420,UMBRELLA,"3,836.39",CHF,28/05/2026,Y,US
O02421,Hooli,"3,133.28",USD,13/02/2026,N,US
O02422,Globex,539.61,USD,25/07/2026,Y,US
O02423,ACME,"3,746.35",EUR,17/04/2026,Y,US
O02424,INITECH,820.09,CHF,17/03/2026,N,EU
O02425,ACME,"3,687.12",EUR,11/09/2026,N,US
O02426,Umbrella,"3,823.26",USD,20/09/2026,Y,US
O02427,ACME,"1,172.89",CHF,13/09/2026,N,EU
O02428,Globex,"3,763.02",USD,21/09/2026,Y,US
O02429,INITECH,176.50,CHF,15/04/2026,Y,EU
O02430,GLOBEX,"4,564.54",EUR,11/02/2026,Y,US
O02431,HOOLI,"3,394.02",EUR,14/02/2026,Y,EU
O02432,ACME,"2,988.09",CHF,10/01/2026,N,US
O02433,Globex,403.09,USD,20/01/2026,Y,US
O02434,Globex,"4,079.08",EUR,21/01/2026,Y,US
O02435,ACME,655.40,EUR,18/09/2026,N,EU
O02436,GLOBEX,"3,307.27",CHF,23/02/2026,N,US
O02437,Umbrella,"4,101.75",EUR,27/05/2026,N,EU
O02438,Globex,117.40,CHF,22/08/2026,Y,EU
O02439,ACME,"3,497.04",USD,25/08/2026,Y,US
O02440,Globex,"3,536.42",CHF,14/01/2026,Y,EU
O02441,Hooli,359.49,USD,13/05/2026,Y,US
O02442,Globex,"2,568.44",EUR,26/07/2026,Y,US
O02443,Hooli,"2,959.55",USD,14/04/2026,Y,US
O02444,Umbrella,57.12,CHF,28/07/2026,N,EU
O02445,HOOLI,"4,684.37",EUR,28/01/2026,N,EU
O02446,UMBRELLA,"2,871.81",CHF,21/08/2026,Y,EU
O02447,GLOBEX,"2,458.07",EUR,16/04/2026,N,EU
O02448,Globex,"3,191.80",USD,15/03/2026,N,US
O02449,Hooli,"1,533.09",EUR,20/06/2026,Y,US
O02450,UMBRELLA,"3,089.96",CHF,11/07/2026,N,EU
O02451,Globex,"2,926.39",USD,19/01/2026,Y,EU
O02452,GLOBEX,"3,138.69",CHF,20/08/2026,N,US
O02453,ACME,"2,950.44",EUR,20/07/2026,N,US
O02454,Hooli,"2,168.54",USD,24/04/2026,N,US
O02455,Umbrella,"3,589.31",USD,17/03/2026,Y,US
O02456,Initech,"3,615.28",USD,22/09/2026,N,EU
O02457,Initech,"4,337.67",EUR,22/03/2026,Y,EU
O02458,ACME,"2,333.82",USD,18/08/2026,N,US
O02459,Umbrella,"1,020.30",EUR,28/03/2026,N,EU
O02460,Hooli,"1,831.29",EUR,13/01/2026,N,EU
O02461,ACME,"2,382.43",USD,27/05/2026,Y,EU
O02462,Hooli,"1,133.88",CHF,23/09/2026,Y,US
O02463,Globex,"2,521.97",EUR,15/05/2026,N,US
O02464,Initech,"3,950.99",USD,16/03/2026,N,EU
O02465,INITECH,"3,105.98",EUR,25/05/2026,Y,EU
O02466,HOOLI,"1,459.21",CHF,20/03/2026,N,EU
O02467,INITECH,"1,197.76",CHF,18/01/2026,N,US
O02468,Hooli,"3,605.64",CHF,26/01/2026,Y,EU
O02469,Umbrella,134.47,USD,27/08/2026,Y,EU
O02470,Umbrella,"1,828.90",EUR,16/07/2026,N,US
O02471,Initech,"4,209.38",EUR,13/08/2026,Y,US
O02472,Umbrella,"1,502.06",CHF,16/03/2026,Y,EU
O02473,Hooli,"1,772.64",USD,13/03/2026,N,EU
O02474,Globex,182.46,EUR,15/05/2026,Y,US
O02475,ACME,"4,934.56",CHF,10/03/2026,Y,US
O02476,ACME,370.34,EUR,19/04/2026,Y,EU
O02477,UMBRELLA,"4,496.90",EUR,12/06/2026,Y,EU
O02478,Globex,"1,570.84",USD,19/04/2026,Y,EU
O02479,Initech,"3,177.65",EUR,23/02/2026,N,US
O02480,Hooli,71.38,CHF,24/03/2026,N,US
O02481,ACME,"2,930.73",CHF,17/01/2026,N,EU
O02482,Umbrella,"3,519.70",CHF,14/01/2026,Y,US
O02483,INITECH,296.88,EUR,23/09/2026,N,EU
O02484,INITECH,"1,677.69",USD,22/03/2026,N,EU
O02485,Hooli,"2,713.61",EUR,24/01/2026,N,US
O02486,Hooli,"4,686.40",USD,10/01/2026,N,EU
O02487,Initech,"1,902.09",USD,24/08/2026,N,US
O02488,Initech,"4,431.49",CHF,11/08/2026,Y,EU
O02489,Globex,"2,159.29",EUR,22/09/2026,N,EU
O02490,INITECH,390.19,CHF,12/09/2026,Y,US
O02491,Hooli,840.52,EUR,20/04/2026,Y,US
O02492,Globex,806.65,USD,26/04/2026,N,EU
O02493,ACME,"1,615.85",USD,10/05/2026,Y,US
O02494,INITECH,"2,380.31",USD,23/04/2026,Y,US
O02495,Umbrella,"4,663.03",USD,14/04/2026,Y,EU
O02496,ACME,"2,271.39",EUR,11/06/2026,N,EU
O02497,Umbrella,"1,216.32",CHF,10/01/2026,N,EU
O02498,ACME,"2,434.44",EUR,13/02/2026,Y,EU
O02499,Hooli,"2,342.03",EUR,10/05/2026,N,US
O02500,Globex,"3,999.08",USD,11/05/2026,N,EU
O02501,Globex,"4,338.44",CHF,27/02/2026,Y,US
O02502,Globex,"2,384.21",CHF,11/03/2026,N,EU
O02503,Initech,307.13,USD,13/09/2026,Y,US
O02504,ACME,"2,012.15",EUR,10/01/2026,N,EU
O02505,Initech,"3,291.09",CHF,15/07/2026,Y,US
O02506,ACME,172.51,USD,27/09/2026,Y,EU
O02507,Globex,90.27,EUR,25/08/2026,Y,US
O02508,Initech,"2,051.70",USD,12/06/2026,N,US
O02509,Hooli,"3,854.48",CHF,16/06/2026,Y,US
O02510,UMBRELLA,"3,942.42",CHF,26/07/2026,Y,US
O02511,INITECH,"4,127.72",CHF,15/09/2026,Y,EU
O02512,Umbrella,241.53,EUR,24/01/2026,N,EU
O02513,Hooli,"4,158.60",USD,26/06/2026,Y,EU
O02514,UMBRELLA,"4,255.41",EUR,17/08/2026,Y,EU
O02515,GLOBEX,"2,644.58",CHF,13/08/2026,Y,EU
O02516,INITECH,"4,243.25",USD,23/01/2026,N,EU
O02517,UMBRELLA,"1,542.84",CHF,25/04/2026,Y,EU
O02518,Initech,"1,635.33",EUR,16/08/2026,N,US
O02519,Initech,84.54,CHF,16/01/2026,N,US
O02520,Initech,"1,163.62",CHF,24/05/2026,N,EU
O02521,Globex,"1,303.27",USD,11/06/2026,Y,EU
O02522,Umbrella,"1,609.68",USD,25/04/2026,N,US
O02523,Initech,"3,023.23",CHF,12/01/2026,Y,US
O02524,Hooli,"1,210.88",EUR,13/06/2026,N,EU
O02525,Globex,"2,908.16",EUR,26/08/2026,N,EU
O02526,Hooli,"4,743.64",USD,24/09/2026,N,EU
O02527,Umbrella,"3,561.20",GBP,28/03/2026,N,US
O02528,Initech,"4,015.70",EUR,15/04/2026,Y,EU
O02529,Globex,358.76,CHF,26/09/2026,N,EU
O02530,UMBRELLA,365.53,EUR,21/03/2026,N,EU
O02531,Globex,"3,149.35",CHF,17/05/2026,N,EU
O02532,Hooli,"4,571.15",USD,24/07/2026,Y,EU
O02533,Umbrella,785.99,USD,21/01/2026,Y,EU
O02534,Globex,975.30,USD,12/09/2026,Y,EU
O02535,Umbrella,437.07,EUR,14/08/2026,N,US
O02536,INITECH,"4,989.80",USD,19/01/2026,Y,US
O02537,UMBRELLA,"4,480.34",EUR,23/09/2026,N,EU
O02538,Umbrella,"1,856.27",EUR,19/01/2026,N,US
O02539,ACME,"3,836.18",USD,25/05/2026,Y,US
O02540,ACME,789.54,EUR,27/05/2026,N,EU
O02541,HOOLI,"3,557.54",USD,12/05/2026,N,EU
O02542,Globex,"3,084.74",CHF,22/08/2026,N,EU
O02543,ACME,"2,209.87",CHF,19/03/2026,N,EU
O02544,Hooli,758.99,USD,16/09/2026,Y,US
O02545,Hooli,"3,982.68",EUR,21/03/2026,Y,US
O02546,INITECH,"3,809.05",EUR,18/05/2026,Y,US
O02547,Globex,"3,734.05",EUR,10/07/2026,N,EU
O02548,GLOBEX,"1,701.33",USD,14/09/2026,Y,EU
O02549,Umbrella,"3,056.24",EUR,26/03/2026,Y,EU
O02550,Hooli,"4,685.03",EUR,12/02/2026,Y,EU
O02551,UMBRELLA,"1,844.86",USD,10/03/2026,Y,EU
O02552,Umbrella,"1,434.96",USD,14/03/2026,N,US
O02553,INITECH,"1,573.05",USD,28/03/2026,N,EU
O02554,Umbrella,"4,646.30",EUR,20/06/2026,N,EU
O02555,ACME,313.86,EUR,17/01/2026,Y,US
O02556,Initech,"2,642.08",EUR,11/05/2026,Y,EU
O02557,ACME,736.47,CHF,15/04/2026,Y,EU
O02558,INITECH,"1,114.69",USD,11/08/2026,Y,US
O02559,Umbrella,"4,466.78",CHF,21/04/2026,N,US
O02560,INITECH,714.80,USD,12/09/2026,Y,EU
O02561,ACME,"3,945.06",CHF,23/07/2026,Y,EU
O02562,Initech,"4,744.88",USD,27/08/2026,N,EU
O02563,Hooli,931.02,CHF,19/06/2026,N,US
O02564,Globex,"4,550.98",CHF,19/03/2026,Y,EU
O02565,Globex,425.85,EUR,18/01/2026,N,EU
O02566,Initech,"1,855.37",EUR,14/01/2026,N,EU
O02567,INITECH,"1,490.74",USD,27/04/2026,N,US
O02568,GLOBEX,"4,233.26",CHF,25/04/2026,N,EU
O02569,Globex,348.05,USD,22/08/2026,Y,EU
O02570,ACME,"4,205.14",EUR,15/01/2026,N,US
O02571,Umbrella,"2,030.57",CHF,28/04/2026,N,EU
O02572,ACME,"4,400.77",USD,22/05/2026,Y,US
O02573,Hooli,939.89,EUR,11/04/2026,Y,EU
O02574,ACME,"3,473.90",CHF,16/06/2026,Y,EU
O02575,Initech,"3,204.55",USD,11/09/2026,N,EU
O02576,GLOBEX,"2,171.13",CHF,22/04/2026,N,EU
O02577,ACME,495.89,EUR,19/09/2026,Y,EU
O02578,Umbrella,"2,969.35",EUR,23/06/2026,Y,US
O02579,ACME,"2,668.64",USD,19/09/2026,N,US
O02580,ACME,"3,673.28",USD,23/05/2026,Y,EU
O02581,UMBRELLA,"3,655.90",USD,21/07/2026,N,US
O02582,Initech,468.92,USD,11/02/2026,Y,EU
O02583,Hooli,285.36,EUR,23/05/2026,Y,US
O02584,UMBRELLA,"4,682.62",EUR,27/04/2026,N,US
O02585,ACME,"3,059.16",CHF,25/05/2026,Y,EU
O02586,Globex,"2,002.29",USD,23/07/2026,N,EU
O02587,Globex,"2,545.60",EUR,19/04/2026,N,EU
O02588,Initech,875.96,EUR,20/05/2026,N,US
O02589,Umbrella,587.69,CHF,18/05/2026,Y,US
O02590,ACME,"4,949.25",USD,23/08/2026,N,EU
O02591,Initech,"4,900.71",USD,12/04/2026,Y,EU
O02592,Hooli,"3,885.93",USD,11/06/2026,N,US
O02593,Initech,96.50,USD,21/03/2026,N,EU
O02594,Hooli,"2,624.96",USD,22/03/2026,Y,EU
O02595,ACME,266.43,CHF,11/06/2026,N,US
O02596,GLOBEX,"1,975.23",CHF,17/03/2026,Y,EU
O02597,Globex,"3,509.36",CHF,14/02/2026,N,EU
O02598,UMBRELLA,"2,737.89",CHF,21/02/2026,N,US
O02599,INITECH,"3,617.86",USD,26/02/2026,Y,US
O02600,ACME,"3,866.37",EUR,14/01/2026,N,US
O02601,Globex,188.15,EUR,16/06/2026,N,US
O02602,Initech,"4,248.30",EUR,17/05/2026,N,EU
O02603,INITECH,"4,662.28",EUR,14/06/2026,Y,US
O02604,Umbrella,"4,073.60",EUR,26/03/2026,Y,EU
O02605,Globex,584.88,USD,24/09/2026,N,EU
O02606,UMBRELLA,"3,360.85",EUR,10/07/2026,Y,US
O02607,Globex,775.45,USD,19/07/2026,Y,US
O02608,Umbrella,"2,311.54",CHF,11/02/2026,Y,EU
O02609,Hooli,"3,211.68",USD,14/02/2026,Y,EU
O02610,ACME,419.43,USD,26/03/2026,N,EU
O02611,ACME,"2,218.47",EUR,27/08/2026,N,US
O02612,Umbrella,"3,893.18",USD,16/09/2026,N,EU
O02613,HOOLI,867.43,USD,24/01/2026,Y,EU
O02614,Umbrella,960.83,CHF,13/08/2026,Y,US
O02615,Initech,378.81,CHF,19/05/2026,N,US
O02616,HOOLI,630.81,EUR,13/09/2026,Y,EU
O02617,Umbrella,"4,289.31",EUR,11/01/2026,N,US
O02618,Umbrella,218.32,USD,18/01/2026,N,US
O02619,UMBRELLA,"4,879.15",USD,13/05/2026,N,US
O02620,Hooli,"3,972.50",USD,10/01/2026,N,US
O02621,INITECH,"3,465.66",CHF,23/08/2026,N,US
O02622,ACME,"3,040.24",EUR,17/02/2026,Y,EU
O02623,ACME,"1,149.16",EUR,11/02/2026,N,US
O02624,GLOBEX,"3,765.36",CHF,25/07/2026,N,US
O02625,Globex,"2,239.28",EUR,19/07/2026,Y,US
O02626,INITECH,"1,424.78",USD,12/02/2026,Y,EU
O02627,ACME,"1,791.09",USD,24/04/2026,N,US
O02628,Initech,"2,309.56",USD,22/02/2026,N,EU
O02629,Globex,"2,437.60",CHF,28/01/2026,N,US
O02630,Globex,412.01,USD,25/07/2026,Y,US
O02631,Globex,"2,953.77",USD,21/02/2026,N,EU
O02632,Umbrella,"3,256.68",CHF,20/09/2026,Y,US
O02633,Umbrella,"4,146.95",CHF,13/07/2026,N,EU
O02634,Globex,"2,488.68",EUR,19/05/2026,Y,EU
O02635,ACME,"2,105.87",EUR,15/03/2026,Y,EU
O02636,ACME,"4,993.29",USD,17/06/2026,Y,US
O02637,Hooli,"4,622.92",CHF,14/07/2026,Y,EU
O02638,Hooli,"4,334.72",EUR,21/04/2026,N,EU
O02639,Umbrella,"1,074.42",EUR,15/02/2026,N,US
O02640,Umbrella,"3,642.88",EUR,11/04/2026,Y,US
O02641,Initech,"3,965.25",EUR,17/05/2026,Y,EU
O02642,ACME,"4,348.35",CHF,18/02/2026,Y,EU
O02643,ACME,"1,123.94",CHF,26/08/2026,N,EU
O02644,Hooli,"1,601.66",EUR,18/06/2026,Y,EU
O02645,HOOLI,"4,946.56",EUR,23/06/2026,N,US
O02646,Globex,450.88,USD,21/08/2026,N,EU
O02647,Initech,"3,884.56",EUR,16/06/2026,N,EU
O02648,Globex,"2,267.68",USD,12/07/2026,Y,US
O02649,Hooli,464.26,USD,12/04/2026,Y,US
O02650,Umbrella,"1,853.64",EUR,25/04/2026,Y,US
O02651,INITECH,"1,105.35",USD,16/01/2026,N,EU
O02652,ACME,"1,867.86",EUR,10/02/2026,N,US
O02653,UMBRELLA,"3,831.35",USD,11/08/2026,Y,US
O02654,Initech,738.21,CHF,17/05/2026,N,EU
O02655,Initech,"3,894.91",CHF,20/07/2026,N,EU
O02656,Umbrella,781.51,EUR,15/07/2026,N,US
O02657,ACME,"3,439.92",EUR,13/09/2026,Y,EU
O02658,ACME,"1,672.11",CHF,17/03/2026,N,US
O02659,Hooli,"4,992.00",EUR,28/08/2026,N,EU
O02660,Initech,"3,614.85",EUR,27/08/2026,Y,US
O02661,GLOBEX,"1,387.66",EUR,23/07/2026,N,US
O02662,HOOLI,"2,993.02",CHF,21/02/2026,Y,EU
O02663,INITECH,"2,014.33",CHF,20/04/2026,Y,US
O02664,Umbrella,98.67,USD,11/05/2026,N,US
O02665,Umbrella,"1,454.39",USD,16/02/2026,N,US
O02666,Umbrella,"2,244.19",USD,17/02/2026,Y,US
O02667,UMBRELLA,"4,680.31",EUR,22/02/2026,Y,EU
O02668,Umbrella,"1,263.85",EUR,25/02/2026,Y,EU
O02669,Umbrella,"2,014.93",USD,12/01/2026,N,EU
O02670,Initech,"2,311.46",CHF,18/03/2026,N,US
O02671,Globex,"1,609.27",EUR,25/01/2026,Y,EU
O02672,Globex,"1,784.79",USD,24/01/2026,N,US
O02673,Hooli,"2,989.16",USD,20/06/2026,N,EU
O02674,Hooli,"2,588.80",CHF,20/02/2026,N,EU
O02675,Hooli,"2,653.52",CHF,22/08/2026,N,EU
O02676,ACME,"1,017.10",CHF,23/09/2026,N,EU
O02677,ACME,"2,491.66",EUR,13/04/2026,N,US
O02678,Hooli,287.65,CHF,13/06/2026,N,US
O02679,INITECH,100.25,USD,20/04/2026,N,US
O02680,Globex,"1,702.10",USD,19/04/2026,N,US
O02681,ACME,"1,344.43",CHF,17/09/2026,N,EU
O02682,ACME,"4,765.22",EUR,15/01/2026,N,US
O02683,Initech,"2,252.06",CHF,27/02/2026,Y,US
O02684,Globex,"3,072.53",USD,14/05/2026,N,US
O02685,ACME,"1,902.43",USD,23/07/2026,N,EU
O02686,Initech,"2,814.27",EUR,18/06/2026,N,EU
O02687,Umbrella,463.42,CHF,18/01/2026,N,EU
O02688,Umbrella,"4,626.82",USD,25/06/2026,N,US
O02689,ACME,"4,027.01",CHF,11/01/2026,N,EU
O02690,Globex,"3,347.30",USD,26/08/2026,N,EU
O02691,Initech,545.09,EUR,24/06/2026,Y,EU
