order_id,customer,amount,ccy,trade_date,active
O02678,Hooli,287.65,CHF,2026-06-13,False
O02679,Initech,100.25,USD,2026-04-20,False
O02680,Globex,1702.1,USD,2026-04-19,False
O02681,ACME,1344.43,CHF,2026-09-17,False
O02682,ACME,4765.22,EUR,2026-01-15,False
O02683,Initech,2252.06,CHF,2026-02-27,True
O02684,Globex,3072.53,USD,2026-05-14,False
O02685,ACME,1902.43,USD,2026-07-23,False
O02686,Initech,2814.27,EUR,2026-06-18,False
O02687,Umbrella,463.42,CHF,2026-01-18,False
O02688,Umbrella,4626.82,USD,2026-06-25,False
O02689,ACME,4027.01,CHF,2026-01-11,False
O02690,Globex,3347.3,USD,2026-08-26,False
O02691,Initech,545.09,EUR,2026-06-24,True
O02692,ACME,3970.79,USD,2026-07-24,False
O02693,Initech,1263.92,USD,2026-02-27,False
O02694,Globex,3577.68,CHF,2026-07-22,False
O02695,ACME,2031.27,EUR,2026-09-10,True
O02696,Hooli,4619.66,USD,2026-01-14,True
O02697,Umbrella,1824.22,USD,2026-09-26,True
O02698,Hooli,2183.9,EUR,2026-08-27,False
O02699,ACME,2736.81,CHF,2026-04-27,False
O02700,Umbrella,3915.29,USD,2026-08-25,False
O02701,Hooli,1403.46,EUR,2026-09-27,False
O02702,Umbrella,616.86,CHF,2026-05-15,True
O02703,Hooli,2874.07,EUR,2026-03-27,False
O02704,Umbrella,4612.59,USD,2026-02-21,False
O02705,Umbrella,3782.88,CHF,2026-09-13,True
O02706,Hooli,4279.36,EUR,2026-04-19,True
O02707,Umbrella,532.75,CHF,2026-07-27,True
O02708,Initech,3954.25,EUR,2026-01-10,True
O02709,Hooli,4465.62,USD,2026-05-20,False
O02710,Hooli,2598.71,CHF,2026-07-27,False
O02711,Umbrella,2875.21,USD,2026-09-15,False
O02712,Hooli,4230.89,EUR,2026-01-16,False
O02713,Hooli,4001.12,EUR,2026-03-22,False
O02714,Globex,463.02,EUR,2026-05-22,False
O02715,Hooli,938.45,USD,2026-04-11,True
O02716,Initech,4984.22,USD,2026-07-17,False
O02717,Hooli,3829.39,EUR,2026-03-18,False
O02718,Initech,253.72,USD,2026-06-12,True
O02719,Initech,1925.14,CHF,2026-07-16,False
O02720,ACME,2609.72,CHF,2026-04-16,False
O02721,ACME,3549.94,EUR,2026-04-22,False
O02722,Hooli,2710.24,EUR,2026-09-25,True
O02723,Initech,3009.18,CHF,2026-08-10,True
O02724,Initech,2299.7,EUR,2026-04-24,True
O02725,Globex,1338.61,EUR,2026-04-24,True
O02726,Hooli,2662.67,EUR,2026-07-21,True
O02727,ACME,3177.31,CHF,2026-01-21,False
O02728,Umbrella,4081.28,EUR,2026-07-22,False
O02729,Globex,490.82,USD,2026-02-17,True
O02730,Globex,2096.26,EUR,2026-07-11,True
O02731,Hooli,4724.24,EUR,2026-08-26,True
O02732,ACME,198.6,EUR,2026-01-17,False
O02733,ACME,1690.68,USD,2026-07-20,True
O02734,Hooli,4216.25,EUR,2026-04-22,False
O02735,ACME,1778.82,CHF,2026-04-20,False
O02736,Initech,560.71,USD,2026-05-28,True
O02737,Globex,821.25,EUR,2026-06-12,True
O02738,Hooli,1089.07,USD,2026-09-21,True
O02739,ACME,4968.82,CHF,2026-08-17,True
O02740,Globex,361.77,EUR,2026-09-13,True
O02741,Initech,3680.54,CHF,2026-09-11,False
O02742,Globex,4978.71,EUR,2026-06-17,False
O02743,Initech,1128.09,USD,2026-08-28,False
O02744,Initech,1790.33,CHF,2026-06-26,True
O02745,Initech,2051.18,CHF,2026-01-26,False
O02746,Initech,4324.8,CHF,2026-01-10,True
O02747,ACME,2359.94,CHF,2026-07-12,True
O02748,ACME,39.23,EUR,2026-03-25,False
O02749,ACME,4044.05,USD,2026-02-20,True
O02750,Hooli,3889.4,USD,2026-02-28,False
O02751,Initech,4662.62,EUR,2026-03-25,False
O02752,Initech,1074.61,USD,2026-02-17,False
O02753,ACME,58.95,EUR,2026-07-18,True
O02754,Hooli,1583.3,EUR,2026-09-11,True
O02755,Hooli,4264.76,CHF,2026-04-26,False
O02756,Initech,1314.22,CHF,2026-04-16,False
O02757,ACME,1262.59,CHF,2026-08-11,True
O02758,Umbrella,109.42,CHF,2026-08-17,True
O02759,Globex,2377.77,CHF,2026-06-10,False
O02760,Initech,1481.77,EUR,2026-05-23,False
O02761,Hooli,1033.54,EUR,2026-04-15,True
O02762,Umbrella,3434.41,USD,2026-03-20,False
O02763,Globex,804.93,USD,2026-08-18,True
O02764,Hooli,1941.24,EUR,2026-06-18,True
O02765,Hooli,3145.38,USD,2026-06-16,False
O02766,Hooli,1602.44,EUR,2026-02-28,True
O02767,Umbrella,1089.07,USD,2026-04-16,False
O02768,Initech,1657.48,EUR,2026-09-21,False
O02769,ACME,4685.36,USD,2026-08-13,True
O02770,ACME,544.52,USD,2026-01-18,True
O02771,Globex,2871.37,EUR,2026-02-15,True
O02772,Initech,3830.11,EUR,2026-06-26,False
O02773,Hooli,3641.86,USD,2026-09-28,False
O02774,Globex,2880.3,EUR,2026-04-12,False
O02775,Hooli,64.12,CHF,2026-02-24,True
O02776,Globex,587.73,USD,2026-06-22,False
O02777,Umbrella,2308.95,EUR,2026-01-16,False
O02778,Hooli,1573.49,USD,2026-03-16,True
O02779,ACME,2168.62,EUR,2026-05-15,False
O02780,Initech,3039.49,CHF,2026-09-18,False
O02781,Umbrella,3135.86,EUR,2026-06-15,False
O02782,ACME,256.15,CHF,2026-07-18,True
O02783,Initech,2858.99,EUR,2026-07-10,False
O02784,Initech,3659.78,EUR,2026-06-13,True
O02785,Globex,178.61,USD,2026-06-12,False
O02786,ACME,2866.82,EUR,2026-04-26,True
O02787,Umbrella,3950.71,USD,2026-04-14,True
O02788,Globex,2089.42,EUR,2026-01-11,True
O02789,Hooli,3283.32,CHF,2026-04-16,True
O02790,Hooli,2807.42,USD,2026-08-26,True
O02791,Umbrella,1659.36,USD,2026-08-23,True
O02792,Globex,2450.88,USD,2026-07-27,True
O02793,Initech,1244.02,CHF,2026-04-23,True
O02794,Hooli,1790.5,CHF,2026-04-12,False
O02795,Umbrella,4714.86,CHF,2026-06-19,True
O02796,ACME,3447.91,EUR,2026-01-17,False
O02797,Globex,206.3,EUR,2026-07-11,False
O02798,Globex,4809.9,EUR,2026-07-10,False
O02799,Initech,2748.67,CHF,2026-04-14,False
O02800,ACME,3297.08,USD,2026-04-22,True
O02801,Initech,166.77,CHF,2026-03-13,True
O02802,Umbrella,2377.38,USD,2026-04-14,True
O02803,ACME,223.65,EUR,2026-01-14,True
O02804,Globex,1730.11,EUR,2026-06-23,True
O02805,ACME,3266.61,CHF,2026-08-22,False
O02806,Umbrella,349.29,CHF,2026-07-27,True
O02807,Hooli,1361.43,USD,2026-06-19,True
O02808,Globex,1319.05,USD,2026-08-17,False
O02809,Hooli,898.15,CHF,2026-03-26,False
O02810,Umbrella,2099.4,CHF,2026-08-14,True
O02811,ACME,926.22,USD,2026-03-10,True
O02812,Umbrella,4116.66,CHF,2026-04-22,False
O02813,Initech,4480.66,CHF,2026-05-26,False
O02814,ACME,1795.43,USD,2026-05-19,True
O02815,ACME,3010.96,CHF,2026-07-11,False
O02816,ACME,4099.72,USD,2026-09-17,True
O02817,ACME,2275.69,USD,2026-04-10,True
O02818,Hooli,688.56,CHF,2026-09-22,False
O02819,Initech,4108.25,EUR,2026-07-10,True
O02820,ACME,536.6,USD,2026-05-18,False
O02821,ACME,1053.85,EUR,2026-02-13,False
O02822,Globex,4125.79,USD,2026-08-22,True
O02823,Initech,3989.97,EUR,2026-04-12,False
O02824,Initech,828.77,CHF,2026-07-22,False
O02825,ACME,4347.37,CHF,2026-03-16,False
O02826,Globex,1745.29,EUR,2026-01-21,True
O02827,Hooli,4445.62,EUR,2026-06-17,False
O02828,Globex,2104.74,USD,2026-03-20,False
O02829,Initech,3468.85,CHF,2026-04-10,False
O02830,Hooli,4117.59,CHF,2026-06-26,False
O02831,Initech,3739.39,EUR,2026-03-15,False
O02832,Initech,2950.82,EUR,2026-08-23,False
O02833,ACME,1120.2,USD,2026-05-19,True
O02834,Umbrella,2437.53,USD,2026-08-20,True
O02835,Globex,3979.12,USD,2026-01-22,False
O02836,Initech,3644.23,EUR,2026-07-22,False
O02837,Initech,2617.57,CHF,2026-03-17,False
O02838,Hooli,3550.85,USD,2026-09-24,True
O02839,Initech,1046.0,USD,2026-09-16,True
O02840,Hooli,4244.59,EUR,2026-08-26,False
O02841,Hooli,1710.48,USD,2026-06-26,False
O02842,Hooli,2571.43,CHF,2026-09-20,True
O02843,Umbrella,4260.27,EUR,2026-09-12,False
O02844,Umbrella,1738.05,USD,2026-01-27,False
O02845,Umbrella,2895.71,USD,2026-06-27,False
O02846,ACME,3910.73,CHF,2026-01-13,False
O02847,Globex,3709.43,USD,2026-09-11,True
O02848,Initech,1662.59,CHF,2026-06-24,True
O02849,Hooli,1297.87,CHF,2026-06-14,True
O02850,Hooli,1992.39,EUR,2026-07-13,False
O02851,Globex,2523.54,CHF,2026-05-21,False
O02852,Initech,3878.36,CHF,2026-05-26,False
O02853,Hooli,2673.11,USD,2026-06-16,False
O02854,Initech,4489.17,CHF,2026-01-15,True
O02855,Globex,3369.23,USD,2026-03-15,True
O02856,Globex,4077.51,USD,2026-09-28,False
O02857,Umbrella,713.9,USD,2026-08-19,False
O02858,Hooli,1916.95,EUR,2026-05-18,False
O02859,ACME,1487.58,EUR,2026-08-25,False
O02860,Hooli,2930.26,USD,2026-05-16,False
O02861,Umbrella,4410.18,EUR,2026-05-13,False
O02862,Hooli,637.14,CHF,2026-01-14,True
O02863,Initech,2536.62,EUR,2026-08-18,True
O02864,Initech,590.52,EUR,2026-08-22,False
O02865,Initech,1823.66,CHF,2026-02-23,True
O02866,Hooli,4774.21,USD,2026-07-12,True
O02867,Hooli,2712.57,CHF,2026-09-14,True
O02868,ACME,283.56,CHF,2026-01-17,True
O02869,Globex,4942.05,USD,2026-07-17,True
O02870,Initech,1874.0,EUR,2026-07-11,False
O02871,Globex,2874.3,CHF,2026-09-22,False
O02872,ACME,1017.6,CHF,2026-09-18,False
O02873,Hooli,4553.61,USD,2026-08-26,False
O02874,Hooli,4268.37,EUR,2026-01-13,False
O02875,ACME,436.29,USD,2026-06-12,False
O02876,ACME,1693.99,EUR,2026-01-11,True
O02877,Hooli,2522.61,CHF,2026-08-10,False
O02878,ACME,1725.52,CHF,2026-06-11,True
O02879,Initech,3801.12,CHF,2026-07-18,False
O02880,ACME,2420.92,CHF,2026-03-24,False
O02881,ACME,352.76,EUR,2026-05-11,True
O02882,Hooli,3201.35,CHF,2026-07-27,True
O02883,Globex,2679.2,EUR,2026-04-14,False
O02884,Globex,4905.89,EUR,2026-03-25,True
O02885,Initech,165.3,USD,2026-03-18,False
O02886,Initech,4056.6,CHF,2026-03-19,False
O02887,Hooli,1382.47,EUR,2026-06-22,True
O02888,Initech,2169.75,CHF,2026-05-18,True
O02889,Globex,1982.07,EUR,2026-06-28,True
O02890,Initech,3071.39,CHF,2026-05-14,True
O02891,Umbrella,1235.2,EUR,2026-09-13,True
O02892,ACME,4662.61,EUR,2026-07-25,False
O02893,Globex,3124.76,CHF,2026-03-25,False
O02894,Umbrella,285.0,CHF,2026-08-17,False
O02895,Globex,4303.59,EUR,2026-08-19,False
O02896,Initech,914.36,EUR,2026-08-12,True
O02897,Hooli,3498.26,EUR,2026-02-20,False
O02898,Initech,903.81,EUR,2026-02-10,False
O02899,ACME,810.24,USD,2026-08-21,False
O02900,Hooli,1548.31,EUR,2026-05-14,False
O02901,Umbrella,2088.34,USD,2026-02-19,False
O02902,Umbrella,176.17,EUR,2026-07-13,True
O02903,Globex,1670.39,USD,2026-07-16,False
O02904,Globex,2091.24,USD,2026-07-27,False
O02905,Initech,4167.31,USD,2026-09-15,False
O02906,ACME,3775.65,EUR,2026-06-16,False
O02907,Initech,4548.26,USD,2026-09-28,True
O02908,Globex,4782.33,EUR,2026-03-12,True
O02909,Hooli,15.1,CHF,2026-06-13,True
O02910,Umbrella,1510.25,CHF,2026-09-17,False
O02911,Globex,4403.85,EUR,2026-05-27,True
O02912,Umbrella,4135.44,CHF,2026-05-17,False
O02913,Hooli,2547.11,EUR,2026-07-27,False
O02914,Initech,1840.62,EUR,2026-09-17,False
O02915,Umbrella,2610.68,EUR,2026-02-28,True
O02916,Globex,3721.15,EUR,2026-05-11,True
O02917,Globex,1931.1,EUR,2026-08-17,False
O02918,Initech,320.68,USD,2026-09-28,False
O02919,ACME,660.26,USD,2026-07-11,False
O02920,ACME,3341.15,USD,2026-02-27,True
O02921,Hooli,1532.17,USD,2026-05-24,False
O02922,Initech,4218.56,USD,2026-08-26,True
O02923,ACME,3712.96,EUR,2026-09-27,True
O02924,Hooli,1747.15,CHF,2026-07-26,False
O02925,Hooli,1850.51,EUR,2026-03-22,True
O02926,ACME,3482.02,USD,2026-04-18,False
O02927,Initech,4523.21,EUR,2026-08-18,True
O02928,Umbrella,740.48,USD,2026-04-12,True
O02929,Hooli,3832.74,EUR,2026-07-12,True
O02930,Initech,2775.37,USD,2026-08-10,True
O02931,ACME,4723.94,EUR,2026-07-28,True
O02932,Umbrella,3224.0,USD,2026-01-23,False
O02933,ACME,4777.6,EUR,2026-07-24,False
O02934,Initech,3708.48,USD,2026-01-19,False
O02935,Hooli,2622.67,USD,2026-09-23,False
O02936,Umbrella,37.25,CHF,2026-04-26,False
O02937,Globex,1517.2,EUR,2026-02-20,True
O02938,Hooli,3829.95,CHF,2026-08-16,True
O02939,ACME,2874.0,EUR,2026-03-10,True
O02940,Globex,4717.36,EUR,2026-09-21,False
O02941,Hooli,532.65,EUR,2026-06-18,True
O02942,Umbrella,108.13,CHF,2026-07-16,True
O02943,Umbrella,2938.44,USD,2026-02-17,True
O02944,Initech,1560.48,EUR,2026-09-21,True
O02945,ACME,3300.86,USD,2026-06-13,True
O02946,ACME,559.84,CHF,2026-09-24,True
O02947,Globex,4741.09,EUR,2026-07-28,True
O02948,Globex,4411.0,USD,2026-09-27,True
O02949,Hooli,1808.35,EUR,2026-08-17,True
O02950,Initech,2493.31,CHF,2026-07-12,True
O02951,Umbrella,666.44,USD,2026-05-23,False
O02952,Globex,62.34,EUR,2026-03-17,False
O02953,Umbrella,1826.67,EUR,2026-03-15,False
O02954,Initech,2957.59,USD,2026-09-16,False
O02955,Umbrella,3376.13,EUR,2026-08-27,True
O02956,Initech,532.21,EUR,2026-08-18,True
O02957,ACME,3130.93,CHF,2026-03-15,False
O02958,ACME,635.27,USD,2026-09-22,True
O02959,Initech,2625.84,USD,2026-09-12,True
O02960,Umbrella,305.42,EUR,2026-02-22,False
O02961,ACME,2171.57,CHF,2026-08-15,True
O02962,Hooli,2207.16,USD,2026-07-15,True
O02963,Globex,4922.26,USD,2026-09-25,False
O02964,Initech,999.68,EUR,2026-01-27,False
O02965,Hooli,707.06,CHF,2026-04-15,False
O02966,Globex,179.74,USD,2026-03-19,False
O02967,Initech,4710.8,CHF,2026-09-12,False
O02968,Hooli,360.0,CHF,2026-06-22,True
O02969,Hooli,3466.08,CHF,2026-08-23,False
O02970,Umbrella,3043.26,USD,2026-06-27,True
O02971,Umbrella,3499.51,CHF,2026-04-10,False
O02972,Hooli,256.38,EUR,2026-07-19,False
O02973,Initech,3233.97,USD,2026-01-21,True
O02974,ACME,3513.56,USD,2026-01-16,False
O02975,ACME,4256.75,CHF,2026-09-14,False
O02976,ACME,1991.7,USD,2026-05-14,False
O02977,Initech,4588.81,USD,2026-02-18,False
O02978,ACME,2661.59,USD,2026-04-23,False
O02979,Hooli,3382.78,CHF,2026-05-27,False
O02980,Hooli,2102.48,USD,2026-02-20,True
O02981,Hooli,3245.57,USD,2026-09-18,False
O02982,Hooli,470.14,CHF,2026-03-28,True
O02983,Initech,4557.82,EUR,2026-04-26,True
O02984,Initech,2735.09,EUR,2026-05-11,True
O02985,Hooli,4344.83,EUR,2026-08-11,False
O02986,Globex,3821.28,EUR,2026-09-24,False
O02987,Umbrella,3480.11,EUR,2026-07-28,True
O02988,Umbrella,3533.35,EUR,2026-04-28,False
O02989,Umbrella,3865.18,USD,2026-01-17,False
O02990,Globex,4253.11,EUR,2026-03-27,True
O02991,Umbrella,3872.88,CHF,2026-02-28,False
O02992,Initech,2432.07,USD,2026-04-23,False
O02993,Initech,4483.06,USD,2026-08-14,False
O02994,ACME,1671.95,CHF,2026-03-20,False
O02995,Hooli,4269.94,EUR,2026-08-27,True
O02996,Globex,1442.35,EUR,2026-03-23,False
O02997,Globex,1890.8,USD,2026-01-11,False
O02998,Umbrella,1461.03,CHF,2026-01-10,False
O02999,Initech,3025.34,EUR,2026-07-19,False
O03000,Globex,1113.96,EUR,2026-08-23,True
